Comune;X;Y;denom;Localiz;nomeparco;weblink;cronologia;Tipologia;info;Telefono;Fax;e_mail;Social;Ticket;Ticket_rid;Orario;Scheda;FotoImage;OBJECTID;Note;Sheet;CODISTAT;data_caricamento
Cefalù;"14.022685";"38.039841";Cefalù;NULL;"Area archeologica di Cefalù";"http://www.comune.cefalu.pa.it/comune/Citta/Storia.aspx";"ellenistica; romana";Insediamento;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Cefalu.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Cefalu.jpg";"197";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Cefalu_eng.pdf";"082027";"1587553507"
"Piazza Armerina";"14.334292";"37.364664";"Ingresso ad arco";"Contrada Casale";"Parco archeologico della Villa romana del Casale";"http://www.villaromanadelcasale.it/la-villa-romana-del-casale2/";"romana; tardo antica; medievale";Villa;"Vendita biglietti ridotti e cumulativi di due o tre siti tra: Area di Morgantina, Museo di Aidone e Villa del Casale.";"0935680036";NULL;NULL;NULL;"€ 10,00";"€ 5,00";"Dal 28 ottobre aperta ogni giorno, compresi i festivi, dalle 9,00 alle 16,00 (chiusura dei cancelli alle 17.00).";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Casale_ingressoarco.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Casale_ingressoarco.jpg";"172";"D.M. del 29.08.1951 conv D.P.R.S. del 21.01.1966";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Casale_ingressoarco_eng.pdf";"086014";"1587553507"
"Piazza Armerina";"14.334705";"37.364867";"Grande peristilio";"Contrada Casale";"Parco archeologico della Villa romana del Casale";"http://www.villaromanadelcasale.it/la-villa-romana-del-casale2/";"romana; tardo antica; medievale";Villa;"Vendita biglietti ridotti e cumulativi di due o tre siti tra: Area di Morgantina, Museo di Aidone e Villa del Casale.";"0935680036";NULL;NULL;NULL;"€ 10,00";"€ 5,00";"Dal 28 ottobre aperta ogni giorno, compresi i festivi, dalle 9,00 alle 16,00 (chiusura dei cancelli alle 17.00).";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Casale_grandeperistilio.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Casale_grandeperistilio.jpg";"173";"D.M. del 29.08.1951 conv D.P.R.S. del 21.01.1966";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Casale_grandeperistilio_eng.pdf";"086014";"1587553507"
"Piazza Armerina";"14.334228";"37.364907";Terme;"Contrada Casale";"Parco archeologico della Villa romana del Casale";"http://www.villaromanadelcasale.it/la-villa-romana-del-casale2/";"romana; tardo antica; medievale";"Villa; Terme";"Vendita biglietti ridotti e cumulativi di due o tre siti tra: Area di Morgantina, Museo di Aidone e Villa del Casale.";"0935680036";NULL;NULL;NULL;"€ 10,00";"€ 5,00";"Dal 28 ottobre aperta ogni giorno, compresi i festivi, dalle 9,00 alle 16,00 (chiusura dei cancelli alle 17.00).";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Casale_terme.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Casale_terme.jpg";"174";"D.M. del 29.08.1951 conv D.P.R.S. del 21.01.1966";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Casale_terme_eng.pdf";"086014";"1587553507"
"Piazza Armerina";"14.335153";"37.364944";"Grande aula absidata";"Contrada Casale";"Parco archeologico della Villa romana del Casale";"http://www.villaromanadelcasale.it/la-villa-romana-del-casale2/";"romana; tardo antica; medievale";Villa;"Vendita biglietti ridotti e cumulativi di due o tre siti tra: Area di Morgantina, Museo di Aidone e Villa del Casale.";"0935680036";NULL;NULL;NULL;"€ 10,00";"€ 5,00";"Dal 28 ottobre aperta ogni giorno, compresi i festivi, dalle 9,00 alle 16,00 (chiusura dei cancelli alle 17.00).";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Casale_absidata.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Casale_absidata.jpg";"175";"D.M. del 29.08.1951 conv D.P.R.S. del 21.01.1966";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Casale_absidata_eng.pdf";"086014";"1587553507"
"Piazza Armerina";"14.334748";"37.364500";"Peristilio ovale";"Contrada Casale";"Parco archeologico della Villa romana del Casale";"http://www.villaromanadelcasale.it/la-villa-romana-del-casale2/";"romana; tardo antica; medievale";Villa;"Vendita biglietti ridotti e cumulativi di due o tre siti tra: Area di Morgantina, Museo di Aidone e Villa del Casale.";"0935680036";NULL;NULL;NULL;"€ 10,00";"€ 5,00";"Dal 28 ottobre aperta ogni giorno, compresi i festivi, dalle 9,00 alle 16,00 (chiusura dei cancelli alle 17.00).";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Casale_ovaleperistilio.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Casale_ovaleperistilio.jpg";"176";"D.M. del 29.08.1951 conv D.P.R.S. del 21.01.1966";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Casale_ovaleperistilio_eng.pdf";"086014";"1587553507"
Realmonte;"13.487661";"37.289819";"Villa Romana di Durrueli";"C.da Durrueli, via Nereo";"Area archeologica di Realmonte";"https://izi.travel/en/2e86-la-villa-romana-di-realmonte-in-contrada-durrueli/it";"ellenistica; imperiale";Villa;"Sito recintato osservabile parzialmente dalla strada. Per informazioni chiedere Soprintendenza di Agrigento tel. 0922552611";"0922552611";NULL;NULL;NULL;Libero;Libero;NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Durrueli.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Durrueli.jpg";"177";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Durrueli_eng.pdf";"084032";"1587553507"
Ustica;"13.178034";"38.707520";Ustica;NULL;Isola;"www.regione.sicilia.it/beniculturali/dirbenicult/musei/guide_brevi/Ustica%20(Guida%20Breve).pdf";"preistorica; imperiale";"Insediamento; Abitato";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Ustica.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Ustica.jpg";"196";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Ustica_eng.pdf";"082075";"1587553507"
"Terme Vigliatore";"15.141793";"38.127448";"Villa Romana di San Biagio";"Via Nazionale 3, località San Biagio";NULL;"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=44&IdSito=51&IdC=&IdS=&IdAS=";NULL;NULL;NULL;"090 9740488";NULL;NULL;NULL;NULL;NULL;NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/villa_san_biagio.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/San_Biagio_ico.jpg";"201";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/villa_san_biagio_eng.pdf";"083106";"1587553507"
"Capo d'Orlando";"14.766093";"38.153586";"Villa Romana di C.da Bagnoli, Capo d'Orlando";"San Gregorio";NULL;NULL;"III d.C.";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/bagnoli.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/bagnoli_ico.jpg";"202";"Archeologia a Capo D'Orlando - Umberto Spigo 2004";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/bagnoli_eng.pdf";"083009";"1587553507"
"S. Marina di Salina";"14.874662";"38.563268";"Terme romane e fabbrica di salagione";"C.da Barone, Punta Lamie";"Parco archeologico delle Isole Eolie";"http://www.salinando.it/musei,-siti-archeologici-e-biblioteche-salina/255-sito-archeologico-barone.html";imperiale;"Terme; Struttura industriale";NULL;NULL;NULL;NULL;NULL;Libero;Libero;NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Salina_terme.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Salina_terme.jpg";"106";"(parco in corso di definizione)";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Salina_terme_eng.pdf";NULL;"1587553507"
"S. Marina di Salina";"14.869697";"38.573277";"Villaggio dell'età del Bronzo";"C.da Portella";"Parco archeologico delle Isole Eolie";"http://www.luigibernabobrea.it/luoghi/salina.html";preistorica;Abitato;NULL;NULL;NULL;NULL;NULL;Libero;Libero;NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Salina_villaggiobronzo.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Salina_villaggiobronzo.jpg";"107";"(parco in corso di definizione)";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Salina_villaggiobronzo_eng.pdf";NULL;"1587553507"
"San Cipirrello - Monreale";"13.197897";"37.967553";Teatro;"Contrada Perciana - Case D'Alia";"Parco archeologico di Monte Iato";"http://www.regione.sicilia.it/bbccaa/Dirbenicult/bca/L_Parchi/parco_jato.html";ellenistica;Teatro;"Ultimo ingresso: area archeologica ore 14,00 - antiquarium 12,00. Lunedì chiusura.";"0918577943";NULL;"parco.archeo.iato@regione.sicilia.it";"https://www.facebook.com/parco.iato/";Libero;Libero;"Area: da martedì a sabato 9,30 - 16,00; Antiquarium: da martedì a sabato 9,30 - 17,30. Domenica e festivi 9,30 - 13,30";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Iato_teatro.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Iato_teatro.jpg";"126";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Iato_teatro_eng.pdf";NULL;"1587553507"
"San Cipirrello - Monreale";"13.198146";"37.967342";Agora;"Contrada Perciana - Case D'Alia";"Parco archeologico di Monte Iato";"http://www.regione.sicilia.it/bbccaa/Dirbenicult/bca/L_Parchi/parco_jato.html";"ellenistica; romana";"Area pubblica civile";"Ultimo ingresso: area archeologica ore 14,00 - antiquarium 12,00. Lunedì chiusura.";"0918577943";NULL;"parco.archeo.iato@regione.sicilia.it";"https://www.facebook.com/parco.iato/";Libero;Libero;"Area: da martedì a sabato 9,30 - 16,00; Antiquarium: da martedì a sabato 9,30 - 17,30. Domenica e festivi 9,30 - 13,30";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Iato_agora.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Iato_agora.jpg";"127";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Iato_agora_eng.pdf";NULL;"1587553507"
"San Cipirrello - Monreale";"13.195919";"37.967210";"Casa a peristilio";"Contrada Perciana - Case D'Alia";"Parco archeologico di Monte Iato";"http://www.regione.sicilia.it/bbccaa/Dirbenicult/bca/L_Parchi/parco_jato.html";ellenistica;Casa;"Ultimo ingresso: area archeologica ore 14,00 - antiquarium 12,00. Lunedì chiusura.";"0918577943";NULL;"parco.archeo.iato@regione.sicilia.it";"https://www.facebook.com/parco.iato/";Libero;Libero;"Area: da martedì a sabato 9,30 - 16,00; Antiquarium: da martedì a sabato 9,30 - 17,30. Domenica e festivi 9,30 - 13,30";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Iato_casaperistilio.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Iato_peristilio.jpg";"128";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Iato_casaperistilio_eng.pdf";NULL;"1587553507"
"San Cipirrello - Monreale";"13.195725";"37.967101";"Tempio di Afrodite";"Contrada Perciana - Case D'Alia";"Parco archeologico di Monte Iato";"http://www.regione.sicilia.it/bbccaa/Dirbenicult/bca/L_Parchi/parco_jato.html";arcaica;Tempio;"Ultimo ingresso: area archeologica ore 14,00 - antiquarium 12,00. Lunedì chiusura.";"0918577943";NULL;"parco.archeo.iato@regione.sicilia.it";"https://www.facebook.com/parco.iato/";Libero;Libero;"Area: da martedì a sabato 9,30 - 16,00; Antiquarium: da martedì a sabato 9,30 - 17,30. Domenica e festivi 9,30 - 13,30";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Iato_afrodite.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Iato_afrodite.jpg";"129";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Iato_afrodite_eng.pdf";NULL;"1587553507"
"San Cipirrello - Monreale";"13.196201";"37.967189";"Casa tardo-arcaica";"Contrada Perciana - Case D'Alia";"Parco archeologico di Monte Iato";"http://www.regione.sicilia.it/bbccaa/Dirbenicult/bca/L_Parchi/parco_jato.html";arcaica;Casa;"Ultimo ingresso: area archeologica ore 14,00 - antiquarium 12,00. Lunedì chiusura.";"0918577943";NULL;"parco.archeo.iato@regione.sicilia.it";"https://www.facebook.com/parco.iato/";Libero;Libero;"Area: da martedì a sabato 9,30 - 16,00; Antiquarium: da martedì a sabato 9,30 - 17,30. Domenica e festivi 9,30 - 13,30";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Iato_casatardoarcaica.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Iato_tardoarcaica.jpg";"149";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Iato_casatardoarcaica_eng.pdf";NULL;"1587553507"
