Comune;Provincia;Categoria;Tipologia;Nome;Indirizzo;Sito internet;Telefono;Email;Codice;Longitudine;Latitudine
Castrofilippo;Agrigento;2 Stelle;Bed & Breakfast;OASI FONTANAPAZZA;Contrada FONTANAPAZZA SN;http://www.oasifontanapazza.it;0922825262;aagostino@yahoo.com;TRS-IT-SIC-03784;13.749643;37.347488
Cattolica Eraclea;Agrigento;1 Stella;Case e Appartamenti per Vacanze;MAKARA';Contrada PIANA VIZZI SN;http://www.minoa.it;0922847099;info@minoa.it;TRS-IT-SIC-04519;13.300532;37.409846
Cattolica Eraclea;Agrigento;3 Stelle;Bed & Breakfast;Eraclea Minoa Mare;Via Eracle 6;http://www.eracleaminoamare.com;0922846021;bberacleaminoamare@gmail.com;TRS-IT-SIC-03970;13.289603;37.393007
Cattolica Eraclea;Agrigento;3 Stelle;Bed & Breakfast;FATTORIA PICONELLO;Contrada PICONELLO SN;http://rizzutoguccione.it;0913333081;info@rizzutoguccione.it;TRS-IT-SIC-03690;13.393837;37.440822
Cattolica Eraclea;Agrigento;3 Stelle;Campeggi;Eraclea Minoa Village;Viale Eracle s.n;;0922846023;info@eracleaminoavillage.it;TRS-IT-SIC-04940;13.290383;37.392816
Cianciana;Agrigento;1 Stella;Case e Appartamenti per Vacanze;LU CANALARU;Contrada CANALARO SN;http://www.camiciabianca.it;3209686125;camiciabiancacoop@gmail.it;TRS-IT-SIC-04975;13.432789;37.521316
Cianciana;Agrigento;1 Stella;Case e Appartamenti per Vacanze;LU CURDARU;Salita CARMELO 67;http://www.camiciabianca.it;3209686125;info@camiciabianca.it;TRS-IT-SIC-04980;13.433807;37.523228
Cianciana;Agrigento;1 Stella;Case e Appartamenti per Vacanze;LU PISCIARU;Corso VITTORIO EMANUELE 79;http://www.camiciabianca.it;3209686125;camiciabiancacoop@gmail.it;TRS-IT-SIC-04977;13.433276;37.521218
Cianciana;Agrigento;1 Stella;Case e Appartamenti per Vacanze;LU SURFARARU;Corso COMM. CINQUEMANI ARCURI 32;http://www.camiciabianca.it;3209686125;camiciabiancacoop@gmail.it;TRS-IT-SIC-04979;13.432789;37.521316
Cianciana;Agrigento;1 Stella;Case e Appartamenti per Vacanze;LU VIDDANU;Corso COMM. CINQUEMANI ARCURI 32;http://www.camiciabianca.it;3209686125;camiciabiancacoop@gmail.it;TRS-IT-SIC-04978;13.432789;37.521316
Cianciana;Agrigento;3 Stelle;Bed & Breakfast;VILLA PLATANI;Largo CONVENTO 1;http://www.villaplatani.com;0922987508;filinacarubia@hotmail.com;TRS-IT-SIC-04129;13.433937;37.520197
Comitini;Agrigento;1 Stella;Case e Appartamenti per Vacanze;U CAVALLAGGERI;Piazza UMBERTO 3;;0922600062;ucavallaggeri@ucavallaggeri.it;TRS-IT-SIC-04408;13.643555;37.408313
Favara;Agrigento;1 Stella;Affittacamere;COMMUNITY;Cortile Bentivegna 20;;092235631;community.favara@gmail.com;TRS-IT-SIC-06666;13.658526;37.313546
Favara;Agrigento;1 Stella;Bed & Breakfast;CHAPLIN;Via Ungheria 1;;0922420436;chaplin.information@gmail.com;TRS-IT-SIC-05084;13.653228;37.307131
Favara;Agrigento;2 Stelle;Bed & Breakfast;B&B COZY;Via Belmonte 51;;092231481;antoniobruccoleri1947@gmail.com;TRS-IT-SIC-06251;13.660172;37.313512
Favara;Agrigento;2 Stelle;Bed & Breakfast;Da Alberto;Via XXV aprile 18;;0922437160;alberto.crapanzano@libero.it;TRS-IT-SIC-03980;13.655315;37.306115
Favara;Agrigento;2 Stelle;Bed & Breakfast;Villa Alba Sunrise;Contrada Crocca s.n;;3497175969;albaandrea@bluecoopristorazione.com;TRS-IT-SIC-04364;13.662348;37.316048
Favara;Agrigento;3 Stelle;Bed & Breakfast;B&B CASA NATIA O CARMINU;Piazza Garibaldi 12;;092231955;arnonefrancesca@virgilio.it;TRS-IT-SIC-06068;13.658872;37.316343
Favara;Agrigento;3 Stelle;Bed & Breakfast;B&B LE SUITE DI VIA VENETO;Corso Vittorio Veneto 365;;092234589;beb@lesuitediviaveneto.it;TRS-IT-SIC-05585;13.661915;37.313053
Favara;Agrigento;3 Stelle;Bed & Breakfast;B&B VENTO DI SCIROCCO;Contrada Pioppitello snc;;092233902;info@bebventodiscirocco.it;TRS-IT-SIC-06090;13.662348;37.316048
Favara;Agrigento;3 Stelle;Bed & Breakfast;EASY DREAMS;Via Via Aldo Moro 234/A;;3206114050;alessandro.cibella@isors.it;TRS-IT-SIC-06521;13.646672;37.309508
Favara;Agrigento;3 Stelle;Bed & Breakfast;MARIANE';Via SAN BENEDETTO 3;;3280277715;mariane.favara@gmail.com;TRS-IT-SIC-07617;13.658154;37.319845
Favara;Agrigento;3 Stelle;Bed & Breakfast;MARIANE';Via SAN BENEDETTO 3;;3280277715;mariane.favara@gmail.com;TRS-IT-SIC-07709;13.658154;37.319845
Favara;Agrigento;3 Stelle;Bed & Breakfast;ONEIRATOS;Via SOLDATO SCHIFANO 5;http://www.oneiratos.it;3283086939;info@oneiratos.it;TRS-IT-SIC-03882;13.659725;37.309952
Favara;Agrigento;3 Stelle;Bed & Breakfast;VILLA BELMONTE;Via P. BELMONTE 8;http://www.villabelmonte.it;092232207;info@villabelmonte.it;TRS-IT-SIC-03878;13.660242;37.313993
Favara;Agrigento;3 Stelle;Hotel;Hotel Belmonte;Via Sottotenente Sajeva 10;;0922437146;info@belmontehotel.com;TRS-IT-SIC-04726;13.65967;37.3141
Grotte;Agrigento;3 Stelle;Bed & Breakfast;La Falcia;Contrada Falcia s.n.;http://www.bblafalcia.com;3293937745;vincenzo.pillitteri77@gmail.com;TRS-IT-SIC-04015;13.70114;37.402643
Joppolo Giancaxio;Agrigento;1 Stella;Bed & Breakfast;IL CORTILE;Via JONSON 73;;3471685323;macaluso2010@yahoo.it;TRS-IT-SIC-04352;13.555422;37.386637
Lampedusa E Linosa;Agrigento;1 Stella;Affittacamere;Costa House;Contrada Cala Pisana s.n;http://www.costahouse.it;0922971197;info@costahouse.it;TRS-IT-SIC-04981;12.622812;35.505891
Lampedusa E Linosa;Agrigento;1 Stella;Affittacamere;LICCIARDI ADELINA;Contrada MADONNA SN;;0922970475;lessio1988@hotmail.it;TRS-IT-SIC-04897;12.6044;35.507409
Lampedusa E Linosa;Agrigento;1 Stella;Affittacamere;MELI MARIA GIGLIOLA;Via TORQUATO TASSO 7;;0922970938;gcostanza@alice.it;TRS-IT-SIC-04907;12.6044;35.507409
Lampedusa E Linosa;Agrigento;1 Stella;Affittacamere;MIR MAR;Via LIDO AZZURRO 17;;0922971008;info@lampedusamirmar.it;TRS-IT-SIC-04929;12.598756;35.498053
Lampedusa E Linosa;Agrigento;1 Stella;Affittacamere;VILLETTE LO VERDE GIROLAMA;Contrada CALACROCE SN;http://www.lampedusaloverde.it;0922970181;info@loverde.it;TRS-IT-SIC-04898;12.6044;35.507409
Lampedusa E Linosa;Agrigento;1 Stella;Case e Appartamenti per Vacanze;ARUTA ROSARIA;Contrada MADONNA SN;;0922970928;info@nonhoemail.it;TRS-IT-SIC-04427;12.6044;35.507409
Lampedusa E Linosa;Agrigento;1 Stella;Case e Appartamenti per Vacanze;CASE E APPARTAMENTI PER VACANZA IMBRIACOLA;Contrada Imbriacola 56;;0922973612;idammusilampedusa@virgilio.it;TRS-IT-SIC-05542;12.6044;35.507409
Lampedusa E Linosa;Agrigento;1 Stella;Case e Appartamenti per Vacanze;CASE E APPARTAMENTI PER VACANZA RESIDENCE  DEL SOLE;Contrada CALA CRETA SN;http://www.rdslampedusa.it;0957977182;gr.tiziana.reitano@gmail.com;TRS-IT-SIC-04446;12.6044;35.507409
Lampedusa E Linosa;Agrigento;1 Stella;Case e Appartamenti per Vacanze;CASE E APPARTAMENTI PER VACANZA SERVIZI TURISTICI PAVIA;Via Delle Eolie 6;;0922970183;info@leanforelampedusa.it;TRS-IT-SIC-05522;12.611958;35.500761
Lampedusa E Linosa;Agrigento;1 Stella;Case e Appartamenti per Vacanze;Dammusi del Faro;Contrada Grecale s.n;http://www.dammusidelfaro.it;0922970982;info@dammusidelfaro.it;TRS-IT-SIC-04453;12.614876;35.510423
Lampedusa E Linosa;Agrigento;1 Stella;Case e Appartamenti per Vacanze;EL MOSAICO DEL SOL;Contrada MADONNA 21;http://www.elmosaicodelsol.it;0922973074;info@elmosaicodelsol.it;TRS-IT-SIC-04448;12.600967;35.501902
Lampedusa E Linosa;Agrigento;1 Stella;Case e Appartamenti per Vacanze;Farchikal�;Via Madonna s.n;;3331950673;info@xn--farchikal-y1a.it;TRS-IT-SIC-04550;12.600106;35.501935
Lampedusa E Linosa;Agrigento;1 Stella;Case e Appartamenti per Vacanze;Fico D'india;Via Del Mediterraneo 17;http://www.lampedusaficodindia.it;0922971961;info@lampedusaficodindia.it;TRS-IT-SIC-04450;12.605835;35.500521
Lampedusa E Linosa;Agrigento;1 Stella;Case e Appartamenti per Vacanze;IL DELFINO BIANCO;Via SBARCATOIO 11;;0922971025;battista54@live.it;TRS-IT-SIC-04425;12.606378;35.500665
Lampedusa E Linosa;Agrigento;1 Stella;Case e Appartamenti per Vacanze;Jerimar;Via Giuseppe Verdi 66;http://www.jerimarlampedusa.it;0922971471;calogero@jerimarlampedusa.it;TRS-IT-SIC-04454;12.59385;35.505611
Lampedusa E Linosa;Agrigento;1 Stella;Case e Appartamenti per Vacanze;LA SALINA;Via DELLE GROTTE 4;http://wwwresidencealampedusa.it;0922970733;exlave@tin.it;TRS-IT-SIC-04518;12.605742;35.501799
Lampedusa E Linosa;Agrigento;1 Stella;Case e Appartamenti per Vacanze;LE ANFORE VACANZE;Via DELLE EOLIE 6;http://www.leanforelampedusa.it;0922970183;info@leanforelampedusa.it;TRS-IT-SIC-04474;12.611958;35.500761
Lampedusa E Linosa;Agrigento;1 Stella;Case e Appartamenti per Vacanze;Leopardi;Via Leopardi s.n;;0922971109;sapi.lampedusa@alice.it;TRS-IT-SIC-04553;12.605835;35.500521
Lampedusa E Linosa;Agrigento;1 Stella;Case e Appartamenti per Vacanze;LE VILLETTE DI CALA FRANCESE;Contrada CALA FRANCESE SN;http://www.lampedusa.licciardi.it;0922970678;nunatoli@tim.it;TRS-IT-SIC-04411;12.6044;35.507409
Lampedusa E Linosa;Agrigento;1 Stella;Case e Appartamenti per Vacanze;LE VILLETTE DI CALA MADONNA;Via MADONNA SN;http://www.levillette.com;092271932;info@levillette.com;TRS-IT-SIC-04494;12.6044;35.507409
Lampedusa E Linosa;Agrigento;1 Stella;Case e Appartamenti per Vacanze;L'ISOLA;Via LIDO AZZURRO SN;;092297129;cpolicardi@yahoo.it;TRS-IT-SIC-04467;12.6044;35.507409
Lampedusa E Linosa;Agrigento;1 Stella;Case e Appartamenti per Vacanze;LUNA DI PONENTE;Contrada SAN FRATELLO SN;;0922973236;lunadiponente@libero.it;TRS-IT-SIC-04444;12.6044;35.507409
Lampedusa E Linosa;Agrigento;1 Stella;Case e Appartamenti per Vacanze;MAR D'AFRICA;Contrada MADONNA SN;;09222742865;toninocasavacanza@tim.it;TRS-IT-SIC-04426;12.6044;35.507409
Lampedusa E Linosa;Agrigento;1 Stella;Case e Appartamenti per Vacanze;OASI DI CASA BLANCA;Contrada Grecale s.n.c.;;3342545872;cedstudiotre@gmail.com;TRS-IT-SIC-06658;12.614876;35.510423
Lampedusa E Linosa;Agrigento;1 Stella;Case e Appartamenti per Vacanze;PUNTA SOTTILE;Contrada CALA FRANCESE SN;http://www.puntasottile.com;0922971566;infopuntasottile@tiscali.it;TRS-IT-SIC-04470;12.6044;35.507409
Lampedusa E Linosa;Agrigento;1 Stella;Case e Appartamenti per Vacanze;RESIDENCE AL PARADISO;Contrada CALA MADONNA SN;http://www.residencealparadiso.it;0922971074;info@residencealparadiso.it;TRS-IT-SIC-04422;12.6044;35.507409
Lampedusa E Linosa;Agrigento;1 Stella;Case e Appartamenti per Vacanze;RIZZO FRANCESCA;Contrada CALA PISANA SN;;0922970465;rizzo.appartamenti@gmail.com;TRS-IT-SIC-04517;12.6044;35.507409
Lampedusa E Linosa;Agrigento;1 Stella;Case e Appartamenti per Vacanze;Roma;Via Rugero settimo s.n;;0922971109;sapi.lampedusa@.alice.it;TRS-IT-SIC-04552;12.610887;35.501675
Lampedusa E Linosa;Agrigento;1 Stella;Case e Appartamenti per Vacanze;Villa Aurora s.r.l.;Via Del Sole 7;http://www.esidencevillaaurora.it;0922970467;info@residencevillaaurora.it;TRS-IT-SIC-04443;12.537759;35.528061
Lampedusa E Linosa;Agrigento;1 Stella;Case e Appartamenti per Vacanze;VILLA DELLE ROSE;Contrada CALA FRANCESE SN;http://www.lampedusavacanze.it;0922970952;info@lampedusavacanze.it;TRS-IT-SIC-04417;12.6044;35.507409
Lampedusa E Linosa;Agrigento;1 Stella;Case e Appartamenti per Vacanze;Villa Grazia;Via Calacreta 18;http://www.villagrazia.net;0922970075;granseola@libero.it;TRS-IT-SIC-04447;12.615751;35.501925
Lampedusa E Linosa;Agrigento;1 Stella;Hotel;MARE BLU;Contrada GUITGIA SN;http://www.hotelmareblulampedusa.com;0922971006;info@targeste.com;TRS-IT-SIC-04801;12.6044;35.507409
Lampedusa E Linosa;Agrigento;1 Stella;Hotel;MOSCHELLA;Via POLLINI 19;http://www.moschellalampedusa.it;0922970065;info@moschellalampedusa.it;TRS-IT-SIC-04840;12.6044;35.507409
Lampedusa E Linosa;Agrigento;2 Stelle;Campeggi;Camping La Roccia snc di Green A. e Gibilisco T.;Contrada Cala Grecale s.n;http://www.laroccia.net;0922970055;info@laroccia.net;TRS-IT-SIC-04916;12.621415;35.51306
Lampedusa E Linosa;Agrigento;2 Stelle;Hotel;BELVEDERE;Piazza MARCONI 2;http://www.hotelbelvederelampedusa.it;0922970188;info@hotelbelvederelampedusa.it;TRS-IT-SIC-04804;12.6044;35.507409
Lampedusa E Linosa;Agrigento;2 Stelle;Hotel;HOTEL CUPOLA BIANCA;Via Madonna snc;;0922971274;info@hotelcupolabianca.it;TRS-IT-SIC-05709;12.6044;35.507409
Lampedusa E Linosa;Agrigento;2 Stelle;Hotel;LA CALANDRA;Contrada CALA CRETA SN;http://www.lacalandra.net;335666005;info@lacalandra.net;TRS-IT-SIC-04798;12.6044;35.507409
Lampedusa E Linosa;Agrigento;2 Stelle;Hotel;U' PIDDU;Via DEPOSITI SN;http://www.upiddu.it;0922970901;info@upiddu.it;TRS-IT-SIC-04791;12.6044;35.507409
Lampedusa E Linosa;Agrigento;2 Stelle;Hotel;VEGA;Via ROMA 19;http://www.lampedusa-hotelvega.it;0922970099;10daidonelampe@gmail.com;TRS-IT-SIC-04844;12.606257;35.500953
Lampedusa E Linosa;Agrigento;2 Stelle;Residenze Turistico Alberghiere;CALA CROCE;Contrada CALA CROCE SN;;0922971140;info@residencecalacroce.com;TRS-IT-SIC-04389;12.6044;35.507409
Lampedusa E Linosa;Agrigento;2 Stelle;Residenze Turistico Alberghiere;KARILIA;Via ULISSE MACCAFERRI 27;http://www.lampedusaweb.com;0922971643;lagariga@yahoo.it;TRS-IT-SIC-04355;12.608746;35.501424
Lampedusa E Linosa;Agrigento;2 Stelle;Residenze Turistico Alberghiere;LA GARIGA;Via MACCAFERRI 30;http://www.lampedusa.com;0922971643;agariga@yahoo.it;TRS-IT-SIC-04365;12.608817;35.501356
Lampedusa E Linosa;Agrigento;2 Stelle;Residenze Turistico Alberghiere;L'AGAVE;Via MADONNA 9;http://www.residenceagavelampedusa.com;0922971318;info@residenceagavelampedusa.com;TRS-IT-SIC-04388;12.600967;35.501902
Lampedusa E Linosa;Agrigento;2 Stelle;Residenze Turistico Alberghiere;LE CUPOLETTE;Contrada GRECALE SN;;0922970668;nunatoli@tin.it;TRS-IT-SIC-04369;12.6044;35.507409
Lampedusa E Linosa;Agrigento;2 Stelle;Residenze Turistico Alberghiere;RESIDENCE VILLA GIULIA;Contrada TACCERI SN;http://www.villagiulialampedusa.it;0922970779;villagiulia@villagiulialampedusa.it;TRS-IT-SIC-04392;12.6044;35.507409
Lampedusa E Linosa;Agrigento;2 Stelle;Residenze Turistico Alberghiere;RESIDENCE VILLALBA;Via GRECALE 45;;0922970664;res.villalba@tin.it;TRS-IT-SIC-04394;12.616942;35.508668
Lampedusa E Linosa;Agrigento;2 Stelle;Residenze Turistico Alberghiere;TARTARUGA ROSSA;Contrada GUITIGIA SN;http://www.residencetartarugarossa.it;0922970634;e.tartarugarossa.m@libero.it;TRS-IT-SIC-04397;12.6044;35.507409
Lampedusa E Linosa;Agrigento;2 Stelle;Villaggi Albergo;Villaggio Albergo i Dammusi;Via Borgo Cala Creta s.n;http://www.calacreta.com;0922970883;info@calacreta.com;TRS-IT-SIC-04826;12.622679;35.510439
Lampedusa E Linosa;Agrigento;3 Stelle;Affittacamere;CASA DEGLI ELIMI;Contrada MARE MORTO SN;;0922596213;00@00.it;TRS-IT-SIC-04905;12.6044;35.507409
Lampedusa E Linosa;Agrigento;3 Stelle;Affittacamere;LUAGOS CLUB;Via DEL MEDITERRANEO 1;http://www.luagos.com;0922970131;info@luagos.it;TRS-IT-SIC-04919;12.6044;35.507409
Lampedusa E Linosa;Agrigento;3 Stelle;Affittacamere;VILLA GRAZIA;Contrada CALA CRETA 16;http://www.villagrazia.net;0922971639;granseola@libero.it;TRS-IT-SIC-04908;12.624666;35.50886
Lampedusa E Linosa;Agrigento;3 Stelle;Affittacamere;VILLETTE CALA GALERA;Contrada SAN FRATELLO SN;http://www.lampedusacalagalera.it;0922970787;calagalera@alice.it;TRS-IT-SIC-04922;12.6044;35.507409
Lampedusa E Linosa;Agrigento;3 Stelle;Bed & Breakfast;B&B LA ROSA;Via E. La Loggia 45;;0922970043;info@larosalampedusa.it;TRS-IT-SIC-05805;12.610257;35.504138
Lampedusa E Linosa;Agrigento;3 Stelle;Bed & Breakfast;B&B LE CALE;Via L. Ariosto 38;http://www.lecalelampedusa.it;0922971857;info@lecalelampedusa.it;TRS-IT-SIC-05186;12.610633;35.503065
Lampedusa E Linosa;Agrigento;3 Stelle;Bed & Breakfast;CALAPISANA;Contrada CALAPISANA SN;http://www.paolocarmelo.it;0922975444;calapisana@tiscali.it;TRS-IT-SIC-03707;12.6044;35.507409
Lampedusa E Linosa;Agrigento;3 Stelle;Bed & Breakfast;Isola Bella Lampedusa;Via Terranova 57;http://www.isolabellalampedusa.it;0922970440;info@isolabellalampedusa.it;TRS-IT-SIC-04361;12.609578;35.506771
Lampedusa E Linosa;Agrigento;3 Stelle;Bed & Breakfast;LA CASA AL MARE;Via TERRANOVA 5;http://www.lacasaalmarelampedusa.com;0922970820;info@lacasaalmarelampedusa.com;TRS-IT-SIC-04164;12.611913;35.51269
Lampedusa E Linosa;Agrigento;3 Stelle;Bed & Breakfast;LA POSTA;Vicolo PISA 3;;3206010556;lapostaresidence@gmail.com;TRS-IT-SIC-04011;12.6044;35.507409
Lampedusa E Linosa;Agrigento;3 Stelle;Bed & Breakfast;VICOLO DEL PORTO;Via DE GASPERI 9;;3388298423;info@vicolodelportolampedusa.it;TRS-IT-SIC-04330;12.610732;35.500278
Lampedusa E Linosa;Agrigento;3 Stelle;Hotel;GRAND HOTEL DEL SOLE;Via DEL MEDITERRANEO SN;http://www.hotelsolelampedusa.it;0922971910;info@hotelsolelampedusa.it;TRS-IT-SIC-04790;12.6044;35.507409
Lampedusa E Linosa;Agrigento;3 Stelle;Hotel;GUITGIA TOMMASINO;Via LIDO AZZURRO 21;http://www.lampedusa.to;0922970879;hotelguitgiatommasino@lampedusa.to;TRS-IT-SIC-04839;12.598756;35.498053
Lampedusa E Linosa;Agrigento;3 Stelle;Hotel;HOTEL CAVALLUCCIO MARINO;Contrada Calacroce 3;http://www.hotelcavallucciomarino.com;0922970053;info@hotelcavallucciomarino.com;TRS-IT-SIC-05804;12.590617;35.499542
Lampedusa E Linosa;Agrigento;3 Stelle;Hotel;Hotel Giglio;Via Lido Azzurro 9;;0922970093;info@hotelgigliolampedusa.it;TRS-IT-SIC-05835;12.598917;35.497948
Lampedusa E Linosa;Agrigento;3 Stelle;Hotel;Hotel Le Pelagie;Via G. Bonfiglio S.n;http://www.lepelagie.it;0922970211;giuseppe@lepelagie.it;TRS-IT-SIC-04809;12.613193;35.502027
Lampedusa E Linosa;Agrigento;3 Stelle;Hotel;Hotel Lido Azzurro;Via Lido Azzurro s.n;;0922970225;info@lidiazzurro.it;TRS-IT-SIC-04805;12.598769;35.498978
Lampedusa E Linosa;Agrigento;3 Stelle;Hotel;HOTEL MARTELLO;Piazza MEDUSA 1;http://www.hotelmartello.it;0922970025;info@hotelmartello.it;TRS-IT-SIC-04846;12.6008;35.5004
Lampedusa E Linosa;Agrigento;3 Stelle;Hotel;Hotel O'Scia';Via Cameroni 8;;0922975799;info@osciahotel.it;TRS-IT-SIC-04787;12.60632;35.50358
Lampedusa E Linosa;Agrigento;3 Stelle;Hotel;Hotel Paladini Di Francia;Via Alessandro Volta s.n;http://www.paladinidifrancia.com.;0922971203;ricevimento@paladinidifrancia.com;TRS-IT-SIC-04815;12.601739;35.500167
Lampedusa E Linosa;Agrigento;3 Stelle;Hotel;Hotel Relais Isole del Sud;Contrada Cala Creta s.n;;0922975781;strutture@yongitalia.it;TRS-IT-SIC-04788;12.623463;35.50994
Lampedusa E Linosa;Agrigento;3 Stelle;Hotel;Hotel Royal;Via Ulisse Maccaferri 15;http://www.grupporoyal.it;0922970123;info@grupporoyal.it;TRS-IT-SIC-04789;12.608036;35.502169
Lampedusa E Linosa;Agrigento;3 Stelle;Hotel;hotel Sirio;Via A. Da Messina s.n;http://www.hotelsiriolampedusa.it;0922970401;hotelsiriolampedusa@virgilio.it;TRS-IT-SIC-04817;12.605835;35.500521
Lampedusa E Linosa;Agrigento;3 Stelle;Hotel;Il Faro Della Guitgia;Via Lido Azzurro 13;http://www.ilfarodellaguitgia.it;0922970962;info@ilfarodellaguitgia.it;TRS-IT-SIC-04810;12.598756;35.498053
Lampedusa E Linosa;Agrigento;3 Stelle;Hotel;Oasis Hotel residence & Resort;Via Grecale s.n.c.;;0922971975;info@oasisresort.it;TRS-IT-SIC-05701;12.618182;35.509789
Lampedusa E Linosa;Agrigento;3 Stelle;Hotel;PORTHOTEL CALANDRA;Via LUNGOMARE LUIGI RIZZO 1;;0922971932;nicola.marveggio@tin.it;TRS-IT-SIC-04812;12.606867;35.499294
Lampedusa E Linosa;Agrigento;3 Stelle;Residenze Turistico Alberghiere;GRAN RESIDENCE MARISA;Via L. PIRANDELLO 5;http://www.almanzo.it;0922970529;info@almanzo.it;TRS-IT-SIC-04398;12.611116;35.50509
Lampedusa E Linosa;Agrigento;3 Stelle;Residenze Turistico Alberghiere;MORESCO;Via VITTORIO EMANUELE 40;http://www.marescolampedusa.com;0922970773;info@marescolampedusa.it;TRS-IT-SIC-04399;12.609852;35.501803
Lampedusa E Linosa;Agrigento;3 Stelle;Residenze Turistico Alberghiere;RESIDENCE OASIS;Via GRECALE SN;http://www.oasisresort.it;0922971975;info@oasisresort.it;TRS-IT-SIC-04445;12.6044;35.507409
Lampedusa E Linosa;Agrigento;3 Stelle;Villaggi Albergo;La Rosa Dei Venti di Francesco Agosto sas;Via Terranova 64;http://www.larosadeiventiclub.it;0922973559;info@larosadeiventiclub.it;TRS-IT-SIC-04822;12.609578;35.506771
Lampedusa E Linosa;Agrigento;3 Stelle;Villaggi Albergo;Villaggio Albergo Macondo;Contrada san Fratello 2;http://www.macondoclub.it;0922973081;info@macondoclub.it;TRS-IT-SIC-04829;12.579114;35.514936
Lampedusa E Linosa;Agrigento;4 Stelle;Hotel;HOTEL ALBA D'AMORE;Via FAVAROLO 16;http://www.albadamore.it;0922970272;info@albadamore.it;TRS-IT-SIC-04794;12.59998;35.500475
Lampedusa E Linosa;Agrigento;4 Stelle;Hotel;HOTEL BAIA TURCHESE;Contrada GUITGIA SN;http://www.lampedusa.to;0922970455;gts@lampedusa.to;TRS-IT-SIC-04795;12.6044;35.507409
Lampedusa E Linosa;Agrigento;4 Stelle;Hotel;HOTEL MEDUSA;Piazza MEDUSA 3;http://www.medusahotel.it;0922970126;hotelmedusa@tin.it;TRS-IT-SIC-04837;12.6044;35.507409
Lampedusa E Linosa;Agrigento;4 Stelle;Hotel;Hotel Nautic;Via Delle Grotte s.n;;0922971531;nautichotel@pec.it;TRS-IT-SIC-04803;12.606075;35.502029
Lampedusa E Linosa;Agrigento;4 Stelle;Residenze Turistico Alberghiere;PUESTA DE SOL;Via LUNGOMARE LUIGI RIZZO 113;http://www.puestadesol.it;0922970536;puestadesolresidence@gmail.com;TRS-IT-SIC-04451;12.609194;35.499104
Licata;Agrigento;1 Stella;Bed & Breakfast;BELLAVISTA;Contrada Bellavista snc;;3890343348;bellavistaholidays@autlook.com;TRS-IT-SIC-06516;13.937331;37.101709
Licata;Agrigento;1 Stella;Bed & Breakfast;BUENOS AIRES;Via Buenos Aires 4;;3386399067;info@buenosairesbnblicata.it;TRS-IT-SIC-06507;13.93119;37.10812
Licata;Agrigento;1 Stella;Case e Appartamenti per Vacanze;Case Baia del Sole;Contrada Chiavarello sn;;3286581452;casebaiadelsole@libero.it;TRS-IT-SIC-07285;13.889687;37.10209
Licata;Agrigento;1 Stella;Case e Appartamenti per Vacanze;CHARMING COUNTRY HOUSES;Contrada MONTESOLE SN;http://www.pecasemontesole.it;3385309860;giuliadivincenzo@libero.it;TRS-IT-SIC-04471;13.937331;37.101709
Licata;Agrigento;1 Stella;Case e Appartamenti per Vacanze;Il Cortiletto;Salita Verderame s.n;http://casealbergolicata.it;0922774494;info@casealbergolicata.it;TRS-IT-SIC-04434;13.936052;37.100186
Licata;Agrigento;1 Stella;Hotel;NUOVO SOMBRERO srl;Contrada SAFARELLO S.N;http://www.hotelsombrero.it;0922801003;nuovasombrero@gmail.com;TRS-IT-SIC-04720;13.937331;37.101709
Licata;Agrigento;2 Stelle;Affittacamere;MAGNUS;Via ALDO MORO 13;http://www.benmagnus.com;0922808214;magnus.srl@alice.it;TRS-IT-SIC-04948;13.956417;37.113566
Licata;Agrigento;2 Stelle;Affittacamere;PICCOLA CARACAS;Via CARACAS 10;http://www.piccolacaracas.it;09221837067;info@piccolacaracas.it;TRS-IT-SIC-04883;13.930659;37.10776
Licata;Agrigento;2 Stelle;Bed & Breakfast;B&B Sant'Angelo;Piazza Sant'Angelo 7;;3403723769;curellagaetano@virgilio.it;TRS-IT-SIC-07786;13.939324;37.101289
Licata;Agrigento;2 Stelle;Bed & Breakfast;GRANGELA;Via SANTA MARIA 18;http://www.grangelabeb.it;0922771174;info@grangelabeb.it;TRS-IT-SIC-04332;13.937465;37.101099
Licata;Agrigento;2 Stelle;Bed & Breakfast;MATTEOTTI;Piazza MATTEOTTI SN;http://www.matteottibb.it;0922772456;info@matteottibb.it;TRS-IT-SIC-03766;13.937331;37.101709
